gwcode,year,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG
155,1952,18871260849.06404,9.256196956883587,2746.9084205333393,7.029724238693818
160,1952,154630917235.6136,-3.770835326864906,8715.037887370432,-5.685330909890148
165,1952,12442822051.686844,-5.975498958711822,5443.054265829765,-7.00376340579502
200,1952,632610707189.8425,-0.5145246791232729,12489.599557557452,-0.6107673651654669
205,1952,23961156465.489338,3.26352406416673,8236.904938291282,3.40551584699817
210,1952,111821719969.99144,1.8258981020456266,10858.586130315734,0.5404672656438065
211,1952,84580575783.72456,2.3830315545897527,9690.716748822704,1.8199718026855054
212,1952,8278877538.655988,9.842022163763401,27596.258462186626,9.109742016004988
220,1952,349649487964.7397,2.8632710748798798,8262.819925435762,2.170482714535321
221,1952,906976812.8959454,0.17652147599468304,47735.62173136555,0.17652147599468704
223,1952,485017406.8654806,0.16547618491894805,34644.10049039147,0.16547618491895183
225,1952,161915540224.43683,0.13514750051624025,33866.45894675524,-1.1005717428492692
230,1952,149154337913.51224,4.271373390546759,5252.098239850426,3.614146874229012
232,1952,331427415.04007834,0.3034075499088336,47346.77357715405,0.303407549908825
235,1952,27636549246.940548,3.6188674447846596,3269.823621266037,3.214297801424755
260,1952,411283507650.62665,8.46268845381487,5823.895605361465,7.971212097184719
265,1952,102212482997.86578,0,5576.848701323974,0.1254910519423961
290,1952,63184548679.41506,2.2013246448480057,2452.435517754039,0.2932809732841235
305,1952,58638125909.89167,2.284642908812632,8460.269212219257,2.284642908812636
310,1952,24761029597.96862,3.455409966360979,2579.8113771586395,2.1942844229077463
315,1952,48705325400.760025,3.2947485974818704,3835.669034553475,1.8304979479664523
325,1952,357784997387.35254,2.4570607607894086,7549.6401719177175,1.6333571008147203
331,1952,476527715.72557056,0,36655.9781327362,0
339,1952,636106671.5386449,2.5675169377374156,483.36373217222257,0.3072905006596122
345,1952,24077432793.16274,-7.779553206961568,1426.8108321874215,-9.156711879070938
350,1952,31908766091.163536,-1.692851563027803,4083.538020369022,-2.5860954252014583
355,1952,14210776984.15092,-3.5034761349715606,1927.6691514040858,-4.301941674277953
360,1952,25783466122.490387,0,1537.9341558300262,-1.5031315240083465
365,1952,517524918915.8469,4.499736860112658,2811.3214416948977,2.876773964058299
375,1952,34042341301.98307,2.3551796446954887,8309.089895529185,1.1809806104507437
380,1952,98991534341.0689,1.0452534474644208,13887.701226300349,0.2655832819747249
385,1952,71724637828.0445,5.691880169463001,21513.088730667216,4.645739783862443
390,1952,60996907079.672226,2.0919631729107984,14035.183405354861,1.2227955158933732
395,1952,1371788818.3296988,-0.7902293053620146,9268.843367092559,-2.801238170793878
450,1952,1968712742.046913,2.3285680823042347,2052.8808571917757,0.7280169652713194
530,1952,2884844580.091449,4.2972525711898575,153.2861094628825,2.34098635665053
560,1952,43712231547.04091,-8.103209504619107,3072.7000946886624,-10.0669817744487
620,1952,8888773386.51522,3.267693834948067,7636.403253019949,1.4046168843175617
630,1952,56115512296.46258,-0.21219286381638355,3129.001466290988,-2.5324513435637157
640,1952,43902195986.891174,12.56034303700182,1950.4285391128515,9.76996268182624
645,1952,3190727005.2081265,15.267157278983657,526.0885416666325,12.16929303554187
651,1952,17404725671.929905,-2.4496159486001314,810.5022665516394,-4.834544309733825
652,1952,6999820174.02462,18.0226490486193,1949.2676619394654,14.998955450047035
660,1952,10244178367.351727,3.1819928596141063,7354.040464717678,0.5894804762067053
663,1952,3424674046.9963818,5.320277898982435,5945.614664924274,-1.993630288446902
666,1952,3660094006.006837,3.007074647167108,2548.8119818989117,-3.5205324509472398
670,1952,35123007279.4639,3.880810780505735,10695.191010798995,1.1920565428860734
678,1952,21213440651.29748,0.9684933462325287,6182.873987553915,-0.7972045846255065
698,1952,470068234.36629134,5.596732783041223,1002.2776852159731,4.020662144488374
700,1952,2698292710.231465,4.165849416558918,340.0066419142471,2.9057786574876454
710,1952,81291368541.9636,-15.063147565537438,139.53779170780052,-16.909936842451245
712,1952,975558424.5040812,3.1278846757870564,1207.3742877525758,1.341015386850161
713,1952,9277743966.592672,11.5033823047876,1124.438730649942,7.178926803935319
731,1952,7233481255.225959,3.075374862545113,719.8210026098078,5.126830228502824
732,1952,22639686505.683956,6.280726577488002,1142.3799831306872,4.323290650513386
740,1952,414819159519.36743,6.352375252999232,4842.680389910779,4.684935287966034
750,1952,102871711568.98445,3.2934636832793602,264.58841604269674,1.5873105713268614
760,1952,114459054.53646249,0,618.6975920889864,-2.1621621621621663
770,1952,19125867501.67525,-2.7254824245608513,245.18142604734513,-4.356554879451739
775,1952,2212595928.7317166,8.442451978827116,119.98242658921515,6.460720710627732
780,1952,4195155240.054329,-4.099561325357329,508.07257358051703,-5.830113022404896
790,1952,2653798160.6371207,3.9474785434436437,300.3733062407607,1.9355918619576518
800,1952,9855242324.7384109,-0.02175988960163869,451.2886859940659,-2.6542119485575424
840,1952,21195956492.039394,7.627785516794875,1062.7203054419351,3.861217740874957
850,1952,39145780660.77442,7.410185429472757,538.4712187511957,5.29738225518811
900,1952,132955989388.446,0.31786017745131917,15468.992366311344,-1.9814555241144571
920,1952,29339622483.17288,4.028089056369785,14721.33591729698,1.6792360671391675
2,1953,2738057938438.213,4.538890141171822,16503.27248772354,2.872921691209439
20,1953,177178155869.97754,5.364430134083004,11943.252839230034,2.594485560285072
40,1953,15979228114.286192,-9.947923503418885,2534.776033357581,-11.733537329889796
41,1953,5304072449.56648,-4.006560513908035,1565.0848184026202,-5.677735766100255
42,1953,3298950608.6358385,1.0201745026017217,1268.3393343467276,-2.203460439234467
70,1953,84903958855.61874,-1.4766683370722744,2786.5686059804634,-4.318967346941773
90,1953,5915278126.663603,3.5692079459532247,1733.1608926644017,0.50431195927251
91,1953,2093448457.665585,7.760207107765754,1248.3294321202056,4.868609421510853
92,1953,13717768429.190073,0.172331597373126,5895.044447438794,-1.8509170425394257
93,1953,2340119287.456997,5.037201165736356,1653.7945494395738,1.845257950099136
94,1953,3034044593.310513,22.504786878738035,2928.614472307445,18.484359510130798
95,1953,2210868894.113393,6.187715052306818,2379.83734565489,3.330133915269501
100,1953,20776900310.39121,9.550070559809988,1598.9610828375564,6.514975485042275
101,1953,50271977175.74588,3.0252072573831787,8074.52251457531,-1.1447818574354074
130,1953,8166787259.857436,4.096259469362863,2176.6490564652017,1.4050715246591934
135,1953,24282922689.33628,3.77983183557131,2890.4800249180194,1.1115252439175363
140,1953,122829714876.89726,2.8821278454786126,2081.894860538268,-0.10847960981716749
145,1953,5465064247.126582,-16.006319266160343,1696.6979966242106,-17.31016404625719
150,1953,2206978447.601388,-4.909050011194692,1387.1643291020666,-7.299771569681311
155,1953,19376053226.959965,2.6749266089497135,2761.6951577765058,0.5383047040314328
160,1953,158966563524.8283,2.8038676654866044,8785.595419742915,0.8096067198368959
165,1953,13145784928.91173,5.649545370855697,5683.434902253234,4.4162821953204245
200,1953,666351087676.0118,5.333513976715547,13129.811977616439,5.125964344241876
205,1953,24425293288.851948,1.937038489903835,8419.61161284107,2.2181471792934224
210,1953,121108903634.87335,8.305348609710375,11609.365762545374,6.914156440068772
211,1953,87657804015.32582,3.638220954501227,9984.941794660646,3.036153604156129
212,1953,7450323628.049844,-10.008046462064872,24669.945788244517,-10.60401966430285
220,1953,363663273374.25055,4.007952504401803,8525.689212853136,3.181350795364342
221,1953,943755561.2220367,4.055092456956868,49671.34532747562,4.055092456956865
223,1953,504243566.61058253,3.964014378237418,36017.39761504161,3.964014378237425
225,1953,167474626752.2092,3.4333248804078496,34587.90308802338,2.1302615145043244
230,1953,144387412299.8822,-3.1959684715265584,5048.510919576301,-3.8763044973035945
232,1953,349608100.70733017,5.485570849669543,43701.01258841627,-7.700125506539149
235,1953,28916160337.60534,4.630140612820713,3400.7009687881146,4.00258126067984
260,1953,444385202932.93915,8.048388682395558,6265.1234024099695,7.576162537019232
265,1953,102212482997.86578,0,5622.867367029694,0.8251732863901278
290,1953,66650402921.99986,5.485287645512524,2538.0960747143895,3.4928770334723795
305,1953,61549677511.82408,4.965287612374496,8875.223866160646,4.904745269122951
310,1953,25229435586.581024,1.891706428277246,2602.851087029921,0.893077303064577
315,1953,48494773982.62276,-0.4322965022916827,3767.754951644997,-1.7705928821458865
325,1953,377591694602.2505,5.535921673500026,7909.832930478465,4.770992396439645
331,1953,491727138.5232645,3.1896198890658494,37825.16450178958,3.189619889065841
339,1953,682952873.6001073,7.3645198450990295,506.6415976261924,4.815807207826652
345,1953,26299395558.62766,9.228403977087998,1536.6284287833864,7.69671733060824
350,1953,35284627198.60717,10.57972940037474,4476.040492021714,9.611823612143631
355,1953,15401300000.942726,8.377606784763273,2071.4593141819405,7.45927602115332
360,1953,25783466122.490387,0,1516.1393697806884,-1.4171468893331818
365,1953,533008285657.0898,2.9918108626882485,2847.494647846194,1.2866976225062328
375,1953,33789187400.09631,-0.743644215423026,8153.761438247179,-1.8693799108562086
380,1953,102396915802.94742,3.440073420971034,14269.358389485426,2.7481665753458113
385,1953,75945900905.0289,5.885373847553793,22555.955124748707,4.847590260690322
390,1953,64996232412.95723,6.5566034816506535,14839.322468711696,5.729451765126426
395,1953,1602106015.829061,16.78955203759412,10609.973614761993,14.469229811681657
450,1953,2030099720.2100048,3.1181277416463784,2082.1535591897486,1.4259328248603935
530,1953,3145830465.473593,9.04679188553968,163.98198840041667,6.977722231331154
560,1953,48591727669.17266,11.16277057802616,3341.474877539036,8.74718568580663
620,1953,8909243196.242733,0.23028835180528098,7499.36295980028,-1.794565958332208
630,1953,56054522567.02716,-0.10868604230716765,3051.582697317609,-2.474232428697087
640,1953,49380510135.5422,12.478451306369282,2139.351448554813,9.686225650076508
645,1953,8561524708.653002,168.32520283553828,1377.3366648412166,161.8070069494112
651,1953,17451328232.04892,0.2677580847721989,792.2338946817196,-2.253956913364897
652,1953,7664526687.326528,9.496051280982087,2076.544754084673,6.5294825657021685
660,1953,11081452779.551851,8.173172920031583,7722.2667453323,5.0071288345672444
663,1953,3599263586.6815367,5.097989977711282,5900.432109313994,-0.7599307751447582
666,1953,3604398320.9946914,-1.521700943220022,2363.5398826194696,-7.268959052107521
670,1953,37307706267.3662,6.220136477834229,11060.68967309997,3.4174112639216014
678,1953,21435499868.310413,1.0467854822001728,6126.178870623154,-0.9169702802432687
698,1953,497414371.58556205,5.817482488714983,1042.7974247076772,4.042765801273215
700,1953,2901792789.1052837,7.541808866850559,360.919501132498,6.150720791955977
710,1953,95094782685.52612,16.980171931091355,160.26328216568885,14.852958617324685
712,1953,1003957106.1307467,2.9110180296071717,1219.8749770725963,1.0353615649120227
713,1953,10286229061.33895,10.86993883833864,1200.9607777395154,6.805354974329501
731,1953,9127776825.448593,26.187882478496316,916.7195767247758,27.3538245481982
732,1953,19095917517.31178,-15.652906622547412,941.0100782196707,-17.627226306886357
740,1953,423343410114.51196,2.054931745443292,4873.298147974122,0.6322481683311562
750,1953,108952911444.38676,5.9114403587271305,275.4508005288584,4.105389286736118
760,1953,114459054.53646249,0,605.6034631558862,-2.116402116402118
770,1953,20381505648.88677,6.5651304292552215,256.6907929230963,4.694224624310931
775,1953,2267053107.2841544,2.4612346902244013,120.63284772437368,0.5420970000759998
780,1953,4289137826.5646267,2.240264808629124,509.58035244916556,0.29676446772610193
790,1953,2834704716.2223825,6.816892040569883,315.00219093481303,4.870234601448474
800,1953,9104542897.693117,-7.617259954744133,405.7825421265373,-10.083599540567022
811,1953,110506032.91500448,0,23.103916561782246,0
840,1953,23334107740.988983,10.087543111124136,1128.887650749346,6.226223867990835
850,1953,40640473657.46064,3.8182735698612804,547.3538183337236,1.6495959808451945
900,1953,149499030649.4608,12.442494194588267,17023.346692036073,10.048193760246663
920,1953,30338317328.404026,3.403911709511355,14871.724180590209,1.0215666848314284
2,1954,2734678401681.824,-0.12342824119771396,16206.84620757766,-1.7961666715882347
20,1954,176942347923.60046,-0.13309086846468998,11606.582349859,-2.8189178769218675
40,1954,16959964741.035933,6.13757197616395,2640.094137770226,4.154927418701364
41,1954,5835746884.654062,10.023890890310863,1691.5208361316122,8.078540935438697
42,1954,3658776671.145956,10.907288565284418,1360.6458427467296,7.277745466085819
70,1954,95122456067.75558,12.035360129100276,3030.4392006038925,8.751645091387312
90,1954,6041335865.5117655,2.1310534542737227,1717.2643165184097,-0.9172014100522443
91,1954,1947368566.5083692,-6.977954992028333,1130.2197135858207,-9.461422241225485
92,1954,13720769207.329847,0.021875118794023082,5769.877715445688,-2.1232534056208276
93,1954,2639360413.8460584,12.787430452498267,1807.7811053740127,9.311105541291136
94,1954,3184186166.8610497,4.948561859689539,2970.3229168479943,1.4241698569387822
95,1954,2340088170.949953,5.844728160073917,2452.922611058651,3.0710193508476515
100,1954,22973738657.85086,10.573465313114783,1717.6627033907187,7.423671646999147
101,1954,55402956306.170334,10.206439886951445,8545.882509049874,5.837620659595815
130,1954,9065886329.858438,11.009213799658808,2353.5530451345894,8.12735466674969
135,1954,25445742846.90857,4.788633446018156,2949.88903859362,2.0553338256432263
140,1954,131860485746.91481,7.352268853728424,2170.5787049484734,4.259765759125631
145,1954,5676451821.684968,3.8679796796447374,1733.7971355177056,2.186549342741502
150,1954,2416636251.4658604,9.499766710106975,1480.7820168295714,6.748853453296694
155,1954,20953057621.569824,8.138935087232344,2923.1386190806115,5.845810347659334
160,1954,162139063533.8362,1.9957027054386849,8791.36059935131,0.06562081831631006
165,1954,14756594377.461823,12.253429196208849,6300.851570222811,10.86344224202863
200,1954,693214493581.1257,4.031419232585573,13621.553783205787,3.7452311307097523
205,1954,24774714716.85966,1.4305720872027123,8575.532958414558,1.8518828746884999
