gwcode,year,lag1_infmort,lag1_infmort_yearadj,lag1_infmort_imputed
2,1960,25.9,-1.2074245423087362,FALSE
2,1961,25.9,-1.2269200715662947,FALSE
2,1962,25.4,-1.235888187610865,FALSE
2,1963,24.9,-1.2310596570541934,FALSE
2,1964,24.4,-1.2215182229040602,FALSE
2,1965,23.8,-1.218361133240069,FALSE
2,1966,23.3,-1.2168872223263598,FALSE
2,1967,22.7,-1.2110396635509435,FALSE
2,1968,22,-1.2233026891164451,FALSE
2,1969,21.3,-1.222486810402064,FALSE
2,1970,20.6,-1.21613767415944,FALSE
2,1971,19.9,-1.2175271436898571,FALSE
2,1972,19.1,-1.2068772316767509,FALSE
2,1973,18.3,-1.2035794424534194,FALSE
2,1974,17.5,-1.2023226855214586,FALSE
2,1975,16.7,-1.2228444654133168,FALSE
2,1976,15.9,-1.2134120547788545,FALSE
2,1977,15.2,-1.2090535718749675,FALSE
2,1978,14.5,-1.1982046660423809,FALSE
2,1979,13.8,-1.1880513583577328,FALSE
2,1980,13.2,-1.177717454740547,FALSE
2,1981,12.6,-1.1694418582943884,FALSE
2,1982,12.1,-1.1572770928068117,FALSE
2,1983,11.7,-1.1445498108469763,FALSE
2,1984,11.3,-1.121867633273536,FALSE
2,1985,10.9,-1.1066996810658711,FALSE
2,1986,10.6,-1.091205693527805,FALSE
2,1987,10.4,-1.074287635293559,FALSE
2,1988,10.2,-1.057609655409424,FALSE
2,1989,9.9,-1.0436479247982478,FALSE
2,1990,9.7,-1.0336100989190706,FALSE
2,1991,9.4,-1.0301957969972548,FALSE
2,1992,9.1,-1.0069228719120997,FALSE
2,1993,8.8,-0.998780241467573,FALSE
2,1994,8.5,-0.9941534452252487,FALSE
2,1995,8.2,-0.9712336996871008,FALSE
2,1996,7.9,-0.9834217042874731,FALSE
2,1997,7.7,-0.9759784910502162,FALSE
2,1998,7.5,-0.9692523908879838,FALSE
2,1999,7.4,-0.9625003696322905,FALSE
2,2000,7.2,-0.9570286493318649,FALSE
2,2001,7.1,-0.9447458934218165,FALSE
2,2002,7,-0.9416027719149427,FALSE
2,2003,6.9,-0.9327099382948356,FALSE
2,2004,6.9,-0.920803801629095,FALSE
2,2005,6.8,-0.9141537079601425,FALSE
2,2006,6.7,-0.8928050401545832,FALSE
2,2007,6.7,-0.8835730016256015,FALSE
2,2008,6.6,-0.8716076071018202,FALSE
2,2009,6.5,-0.8613598596928349,FALSE
2,2010,6.4,-0.8537766901350762,FALSE
2,2011,6.2,-0.8446664234452198,FALSE
2,2012,6.1,-0.8470879983414813,FALSE
2,2013,6,-0.8407268477145065,FALSE
2,2014,6,-0.829608200620721,FALSE
2,2015,5.9,-0.8223968638947092,FALSE
2,2016,5.8,-0.8147810724058039,FALSE
2,2017,5.7,-0.8107389323497896,FALSE
2,2018,5.7,-0.798540243158063,FALSE
2,2019,5.6,-0.7932988314994581,FALSE
2,2020,5.5,-0.7891752440575509,FALSE
2,2021,5.4,-0.7826025956173963,FALSE
20,1960,27.8,-1.1798893032228444,FALSE
20,1961,27.8,-1.1990479010472819,FALSE
20,1962,26.9,-1.2131871474910187,FALSE
20,1963,26,-1.214082399084906,FALSE
20,1964,25,-1.212175531196442,FALSE
20,1965,24,-1.215199829161278,FALSE
20,1966,23.1,-1.220130525033382,FALSE
20,1967,22.1,-1.220949369407983,FALSE
20,1968,21.2,-1.2367864767603536,FALSE
20,1969,20.3,-1.2396374017299652,FALSE
20,1970,19.4,-1.2370981456378072,FALSE
20,1971,18.5,-1.242474391763221,FALSE
20,1972,17.6,-1.2337718752635987,FALSE
20,1973,16.7,-1.2330223776978397,FALSE
20,1974,15.9,-1.2320319848464905,FALSE
20,1975,15,-1.254795408422489,FALSE
20,1976,14.1,-1.2477711212532414,FALSE
20,1977,13.3,-1.2458961983595578,FALSE
20,1978,12.5,-1.237799639836896,FALSE
20,1979,11.7,-1.2303881427918801,FALSE
20,1980,11,-1.2229527003819216,FALSE
20,1981,10.3,-1.2177799822576865,FALSE
20,1982,9.7,-1.2086739863963767,FALSE
20,1983,9.2,-1.1989975705911242,FALSE
20,1984,8.7,-1.1791763741317665,FALSE
20,1985,8.3,-1.16480367754474,FALSE
20,1986,8,-1.1500348869823886,FALSE
20,1987,7.7,-1.1362809442059207,FALSE
20,1988,7.5,-1.1202408363505783,FALSE
20,1989,7.3,-1.1045432046836288,FALSE
20,1990,7,-1.097716734670019,FALSE
20,1991,6.8,-1.0943546205220946,FALSE
20,1992,6.6,-1.0692833609435182,FALSE
20,1993,6.4,-1.059354623834908,FALSE
20,1994,6.2,-1.052762044288996,FALSE
20,1995,6,-1.0263780135998712,FALSE
20,1996,5.8,-1.0382539631365297,FALSE
20,1997,5.6,-1.0316694829048352,FALSE
20,1998,5.5,-1.0233169112430063,FALSE
20,1999,5.4,-1.0178133698661311,FALSE
20,2000,5.3,-1.0109674245173104,FALSE
20,2001,5.3,-0.997282758430258,FALSE
20,2002,5.3,-0.9927370530285051,FALSE
20,2003,5.3,-0.9824730848325152,FALSE
20,2004,5.3,-0.9722528926548739,FALSE
20,2005,5.3,-0.9640539361896425,FALSE
20,2006,5.2,-0.9443737867576089,FALSE
20,2007,5.2,-0.936811612900719,FALSE
20,2008,5.1,-0.9265593354695919,FALSE
20,2009,5.1,-0.9139538770197445,FALSE
20,2010,5,-0.9082067658984349,FALSE
20,2011,5,-0.8914816769723779,FALSE
20,2012,4.9,-0.8963865083480359,FALSE
20,2013,4.9,-0.8871903025409953,FALSE
20,2014,4.8,-0.8816372860007883,FALSE
20,2015,4.7,-0.8756401124567205,FALSE
20,2016,4.7,-0.864721733814834,FALSE
20,2017,4.6,-0.8620059018735904,FALSE
20,2018,4.6,-0.8509903383170309,FALSE
20,2019,4.5,-0.8470593664163921,FALSE
20,2020,4.4,-0.8442426970091187,FALSE
20,2021,4.4,-0.8338678765107669,FALSE
31,1973,26.5,-1.052684399325765,FALSE
31,1974,26.7,-1.0314942144025259,FALSE
31,1975,26.7,-1.0348977418299514,FALSE
31,1976,26.6,-1.0091664929588882,FALSE
31,1977,26.4,-0.9918759841763318,FALSE
31,1978,26.1,-0.9685538180341929,FALSE
31,1979,25.8,-0.9461268758768897,FALSE
31,1980,25.4,-0.9268674561838336,FALSE
31,1981,25,-0.9088363204053032,FALSE
31,1982,24.6,-0.8895849386944928,FALSE
31,1983,24.3,-0.8701331017364711,FALSE
31,1984,24.1,-0.8397322936637849,FALSE
31,1985,23.9,-0.8161796986715266,FALSE
31,1986,23.6,-0.7970597262548875,FALSE
31,1987,23.2,-0.7803934300793999,FALSE
31,1988,22.6,-0.7699701577537524,FALSE
31,1989,21.8,-0.7649349130151586,FALSE
31,1990,20.9,-0.7676862765447667,FALSE
31,1991,20,-0.7686252087806008,FALSE
31,1992,19.1,-0.7574809157864252,FALSE
31,1993,18.2,-0.7615305771955118,FALSE
31,1994,17.3,-0.7699118488074331,FALSE
31,1995,16.5,-0.7631892426525574,FALSE
31,1996,15.7,-0.7797590285624063,FALSE
31,1997,15.1,-0.7797340435625111,FALSE
31,1998,14.5,-0.7800265696454054,FALSE
31,1999,14.1,-0.7772018188489237,FALSE
31,2000,13.9,-0.766823494730558,FALSE
31,2001,13.9,-0.7462732922788152,FALSE
31,2002,14,-0.7310498496826268,FALSE
31,2003,14.1,-0.7087757788752771,FALSE
31,2004,14.3,-0.6828517556348669,FALSE
31,2005,14.4,-0.6613258849306756,FALSE
31,2006,14.4,-0.628085474259051,FALSE
31,2007,14.3,-0.6138307044983392,FALSE
31,2008,14.1,-0.5968489652629613,FALSE
31,2009,13.9,-0.5833629109648851,FALSE
31,2010,13.6,-0.5738505862092321,FALSE
31,2011,13.3,-0.5676761734095342,FALSE
31,2012,13,-0.5636215658037913,FALSE
31,2013,12.8,-0.553498217878029,FALSE
31,2014,12.5,-0.5477839881453564,FALSE
31,2015,12.2,-0.5428698089441499,FALSE
31,2016,12,-0.5332973444639987,FALSE
31,2017,11.7,-0.5311009167654206,FALSE
31,2018,11.4,-0.526753386425229,FALSE
31,2019,11.2,-0.519608835558704,FALSE
31,2020,14.5,-0.33862335627199647,FALSE
31,2021,10.5,-0.5211496630612056,FALSE
40,1960,42.9,-0.9610566136454938,FALSE
40,1961,42.9,-0.9775374932382844,FALSE
40,1962,41.3,-0.9952571623404961,FALSE
40,1963,39.8,-1.0010949809247551,FALSE
40,1964,38.3,-1.0050791983442355,FALSE
40,1965,36.9,-1.0112957160792602,FALSE
40,1966,35.4,-1.0206674085515033,FALSE
40,1967,34.1,-1.0227552522671968,FALSE
40,1968,32.7,-1.0429570293791692,FALSE
40,1969,31.3,-1.0509808971230539,FALSE
40,1970,30,-1.0519473142455664,FALSE
40,1971,28.7,-1.0607158700858548,FALSE
40,1972,27.4,-1.0580602038295268,FALSE
40,1973,26.1,-1.06004513313687,FALSE
40,1974,24.9,-1.0649171761431866,FALSE
40,1975,23.7,-1.091281758904961,FALSE
40,1976,22.6,-1.0855199740130812,FALSE
40,1977,21.5,-1.086891178794485,FALSE
40,1978,20.4,-1.0813994933485611,FALSE
40,1979,19.4,-1.0751532665333394,FALSE
40,1980,18.4,-1.0707977832245708,FALSE
40,1981,17.5,-1.0664606376769272,FALSE
40,1982,16.7,-1.0587663800934783,FALSE
40,1983,15.9,-1.053077574476808,FALSE
40,1984,15.1,-1.038108704326891,FALSE
40,1985,14.4,-1.0284827627289321,FALSE
40,1986,13.7,-1.021063193639648,FALSE
40,1987,13.1,-1.0122943263811974,FALSE
40,1988,12.5,-1.0042571679410333,FALSE
40,1989,11.9,-0.9968054018094934,FALSE
40,1990,11.3,-0.9956209814370274,FALSE
40,1991,10.8,-0.9956487381761873,FALSE
40,1992,10.3,-0.9769898371770188,FALSE
40,1993,9.8,-0.9735409154811836,FALSE
40,1994,9.4,-0.9712196455916086,FALSE
40,1995,9,-0.9511812219006388,FALSE
40,1996,8.6,-0.9651442846711209,FALSE
40,1997,8.3,-0.9600667790917536,FALSE
40,1998,7.9,-0.9584394868169793,FALSE
40,1999,7.6,-0.9569690696089063,FALSE
40,2000,7.3,-0.954189766427368,FALSE
40,2001,7,-0.9476646081445077,FALSE
40,2002,6.8,-0.9476185696930087,FALSE
40,2003,6.5,-0.9451507249292554,FALSE
40,2004,6.3,-0.9400972107637621,FALSE
40,2005,6.1,-0.9374404811339091,FALSE
40,2006,5.9,-0.9203083716761968,FALSE
40,2007,5.7,-0.9190654091423466,FALSE
40,2008,5.5,-0.9119055412381861,FALSE
40,2009,5.4,-0.9026837304496923,FALSE
40,2010,5.2,-0.9004310407893837,FALSE
40,2011,5.1,-0.8875804058451147,FALSE
40,2012,5,-0.8922782991808231,FALSE
40,2013,4.8,-0.8914142529797671,FALSE
40,2014,4.7,-0.885973043115794,FALSE
40,2015,4.6,-0.880077049836888,FALSE
40,2016,4.5,-0.8738018540710212,FALSE
40,2017,4.4,-0.8713271690597362,FALSE
40,2018,4.3,-0.8652949097240222,FALSE
40,2019,4.3,-0.8568340091285619,FALSE
40,2020,4.2,-0.854254961182131,FALSE
40,2021,4.1,-0.8492474607787783,FALSE
41,1960,193.7,1.2243718359084443,FALSE
41,1961,193.7,1.234632672165478,FALSE
41,1962,190.6,1.2642530309215192,FALSE
41,1963,187.6,1.2800311353122213,FALSE
41,1964,184.5,1.2714233477454322,FALSE
41,1965,181.6,1.2759077849260108,FALSE
41,1966,178.7,1.3031589810300626,FALSE
41,1967,175.5,1.312632094708397,FALSE
41,1968,172.3,1.30996391448286,FALSE
41,1969,169.1,1.3123705878617071,FALSE
41,1970,165.8,1.3200793747229513,FALSE
41,1971,162.4,1.321746320920408,FALSE
41,1972,159,1.3014965268565835,FALSE
41,1973,155.6,1.3229924382084033,FALSE
41,1974,152,1.2951152889890267,FALSE
41,1975,148.5,1.2542933514154393,FALSE
41,1976,145,1.2508965462452248,FALSE
41,1977,141.6,1.2419506321524936,FALSE
41,1978,138.3,1.2527242118381077,FALSE
41,1979,135,1.2553859146987816,FALSE
41,1980,131.8,1.2608735148353725,FALSE
41,1981,128.6,1.2684809155067318,FALSE
41,1982,125.4,1.269084592067246,FALSE
41,1983,122.4,1.2663969906238919,FALSE
41,1984,119.4,1.2608534770244386,FALSE
41,1985,116.5,1.2532164836143425,FALSE
41,1986,113.7,1.2415980930751025,FALSE
41,1987,111,1.2355371338114731,FALSE
41,1988,108.3,1.2179899187858478,FALSE
41,1989,105.7,1.2001089263630915,FALSE
41,1990,103.1,1.1840046340952144,FALSE
41,1991,100.5,1.2178306734307813,FALSE
41,1992,97.9,1.2081216984838898,FALSE
41,1993,95.3,1.1844214563551199,FALSE
41,1994,92.6,1.1488827205404664,FALSE
41,1995,90,1.0791321539786405,FALSE
41,1996,87.3,1.089759892195899,FALSE
41,1997,84.6,1.0633725916260708,FALSE
41,1998,81.9,1.0419477663188497,FALSE
41,1999,79.3,1.0260019887742857,FALSE
41,2000,76.8,1.0188338521981304,FALSE
41,2001,74.5,1.0224678296720493,FALSE
41,2002,72.3,1.022555202623661,FALSE
41,2003,70.3,1.0391547432607204,FALSE
41,2004,68.4,1.0567706346742864,FALSE
41,2005,66.7,1.0785287393378933,FALSE
41,2006,65.3,1.1218139938036218,FALSE
41,2007,63.8,1.14304346758054,FALSE
41,2008,62.5,1.176260136737141,FALSE
41,2009,61.3,1.1973202471033337,FALSE
41,2010,60,1.2301176390906525,FALSE
41,2011,102.6,2.916158943236482,FALSE
41,2012,57.6,1.2686397227731612,FALSE
41,2013,56.4,1.2881441734264434,FALSE
41,2014,55.3,1.3079200570770435,FALSE
41,2015,54.1,1.3162069533460778,FALSE
41,2016,52.8,1.3190471877982037,FALSE
41,2017,51.5,1.3238312532775602,FALSE
41,2018,50.3,1.328072706014638,FALSE
41,2019,49,1.3277986370413877,FALSE
41,2020,47.8,1.3284186285345547,FALSE
41,2021,46.7,1.3346535052788149,FALSE
42,1960,102,-0.10456575576328055,FALSE
42,1961,102,-0.11056629446267181,FALSE
42,1962,101.3,-0.087215557546652,FALSE
42,1963,100.3,-0.06734579261394946,FALSE
42,1964,99.1,-0.05835310530557759,FALSE
42,1965,97.7,-0.05025927612680345,FALSE
42,1966,96.1,-0.03632503697019799,FALSE
42,1967,94.4,-0.02682981363474764,FALSE
42,1968,92.6,-0.033358429541522176,FALSE
42,1969,90.8,-0.030520713112942976,FALSE
42,1970,89,-0.021390799892528577,FALSE
42,1971,87,-0.021841182459339383,FALSE
42,1972,84.9,-0.027098866333695917,FALSE
42,1973,82.7,-0.0185012988654995,FALSE
42,1974,80.2,-0.03808951822177512,FALSE
42,1975,77.6,-0.07824891879062164,FALSE
42,1976,75.1,-0.08338053517679804,FALSE
42,1977,72.5,-0.09795752052391114,FALSE
42,1978,70.1,-0.0974643945548596,FALSE
42,1979,67.9,-0.09737514983993206,FALSE
42,1980,65.7,-0.09824000193501782,FALSE
42,1981,63.6,-0.09759650084734413,FALSE
42,1982,61.6,-0.09721616252202918,FALSE
42,1983,59.6,-0.10133073414910294,FALSE
42,1984,57.8,-0.09692284484748774,FALSE
42,1985,56,-0.09881881906702988,FALSE
42,1986,54.3,-0.10242271123345924,FALSE
42,1987,52.6,-0.1053551774781281,FALSE
42,1988,51,-0.1111829211875372,FALSE
42,1989,49.3,-0.12085022191978473,FALSE
42,1990,47.7,-0.13136855872053918,FALSE
42,1991,46,-0.12703697353220414,FALSE
42,1992,44.4,-0.12639276678846875,FALSE
42,1993,42.8,-0.14064315793032967,FALSE
42,1994,41.1,-0.16344025849561356,FALSE
42,1995,39.6,-0.18417394656846656,FALSE
42,1996,38.1,-0.1948816008391375,FALSE
42,1997,36.7,-0.20691241305785826,FALSE
42,1998,35.4,-0.21505233193542136,FALSE
42,1999,34.3,-0.21854051648713194,FALSE
42,2000,33.3,-0.2160802112581168,FALSE
42,2001,32.4,-0.20631106858094403,FALSE
42,2002,31.7,-0.19865174632377094,FALSE
42,2003,31.1,-0.18004234691243085,FALSE
42,2004,30.6,-0.1587141408097431,FALSE
42,2005,30.1,-0.1390368294619082,FALSE
42,2006,29.8,-0.09864634246798688,FALSE
42,2007,29.5,-0.07434611024381463,FALSE
42,2008,29.3,-0.040004784469540776,FALSE
42,2009,29.1,-0.012342151415582783,FALSE
42,2010,29,0.02488024718771238,FALSE
42,2011,28.9,0.040922122443521225,FALSE
42,2012,28.8,0.08547548261584655,FALSE
42,2013,28.8,0.12233385232544712,FALSE
42,2014,28.8,0.15894442160055763,FALSE
42,2015,28.8,0.19366179616367304,FALSE
42,2016,28.8,0.2294327570557318,FALSE
42,2017,28.8,0.265867427650031,FALSE
42,2018,28.7,0.2981435647112672,FALSE
42,2019,28.6,0.3307850804000685,FALSE
42,2020,28.3,0.35222287166585364,FALSE
42,2021,27.9,0.370866224483445,FALSE
51,1962,58.9,-0.7288982916009685,FALSE
51,1963,56.9,-0.7371757888567423,FALSE
51,1964,55,-0.7450409458155252,FALSE
51,1965,53.3,-0.7520687816184001,FALSE
51,1966,51.7,-0.7563382379291758,FALSE
51,1967,50.2,-0.7568448117699758,FALSE
51,1968,48.7,-0.7732812765009996,FALSE
51,1969,47.3,-0.7765714358766375,FALSE
51,1970,45.8,-0.775967773113736,FALSE
51,1971,44.4,-0.7809503024059871,FALSE
51,1972,43.1,-0.7765629342871869,FALSE
51,1973,41.7,-0.7729765145037715,FALSE
51,1974,40.4,-0.7771083389319411,FALSE
51,1975,39.2,-0.7999643373507447,FALSE
51,1976,38,-0.7915590719544381,FALSE
51,1977,36.9,-0.7882719957088608,FALSE
51,1978,35.9,-0.7745384464410687,FALSE
51,1979,35,-0.7606514393082434,FALSE
51,1980,34,-0.7500387686766421,FALSE
51,1981,33.1,-0.738602057751949,FALSE
51,1982,32.3,-0.7246865717613045,FALSE
51,1983,31.4,-0.7155014640630911,FALSE
51,1984,30.6,-0.6964604415182083,FALSE
51,1985,29.8,-0.6843283220464009,FALSE
51,1986,29,-0.674876016772291,FALSE
51,1987,28.3,-0.6632949576893834,FALSE
51,1988,27.5,-0.6563061627123984,FALSE
51,1989,26.7,-0.6501707316927102,FALSE
51,1990,26,-0.6465959645707533,FALSE
51,1991,25.3,-0.6378399146722739,FALSE
51,1992,24.6,-0.6202878399173042,FALSE
51,1993,23.9,-0.6176664190730915,FALSE
51,1994,23.2,-0.619568051209125,FALSE
51,1995,22.5,-0.6127956592540922,FALSE
51,1996,21.9,-0.6178733119604302,FALSE
51,1997,21.2,-0.6179649719848083,FALSE
51,1998,20.6,-0.615129782562587,FALSE
51,1999,20,-0.6140284681590935,FALSE
51,2000,19.5,-0.6078460520787192,FALSE
51,2001,18.9,-0.6003375561442554,FALSE
51,2002,18.4,-0.5987022985651711,FALSE
51,2003,18,-0.587478109189683,FALSE
51,2004,17.6,-0.5767380053941977,FALSE
51,2005,17.3,-0.564852110353642,FALSE
51,2006,17,-0.5386996468138064,FALSE
51,2007,16.7,-0.5286489264581511,FALSE
51,2008,16.5,-0.5089261998745265,FALSE
51,2009,16.2,-0.4969584539278197,FALSE
51,2010,15.8,-0.4883176100096686,FALSE
51,2011,15.4,-0.48574947973700755,FALSE
51,2012,15.1,-0.47734917329232046,FALSE
51,2013,14.6,-0.477467109980138,FALSE
51,2014,14.2,-0.47407611719026116,FALSE
51,2015,13.8,-0.4718788108614681,FALSE
51,2016,13.4,-0.4697365026706878,FALSE
51,2017,13,-0.4705126800554739,FALSE
51,2018,12.6,-0.46953510079726396,FALSE
51,2019,12.2,-0.47073562199785496,FALSE
51,2020,11.8,-0.47378892260766275,FALSE
51,2021,11.4,-0.4750109102571719,FALSE
52,1962,54.3,-0.7985148146351633,FALSE
52,1963,52.7,-0.8019980465576577,FALSE
52,1964,51.2,-0.8042113266304413,FALSE
52,1965,49.8,-0.8073916029972422,FALSE
52,1966,48.6,-0.8066094298880233,FALSE
52,1967,47.5,-0.8014384881266526,FALSE
52,1968,46.5,-0.8103616925217481,FALSE
52,1969,45.6,-0.8057274411340691,FALSE
52,1970,44.8,-0.7934348326790417,FALSE
52,1971,44,-0.7880780875698052,FALSE
52,1972,43.2,-0.7747699580480637,FALSE
52,1973,42.3,-0.7619354137871139,FALSE
52,1974,41.4,-0.7585400268537963,FALSE
52,1975,40.5,-0.7755312632849073,FALSE
52,1976,39.5,-0.7629265165591157,FALSE
52,1977,38.4,-0.7591857116420792,FALSE
52,1978,37.4,-0.7448422160951824,FALSE
52,1979,36.3,-0.7344429537061521,FALSE
52,1980,35.2,-0.7253649983268015,FALSE
52,1981,34.2,-0.7154838245521108,FALSE
52,1982,33.1,-0.707554273898116,FALSE
52,1983,32.2,-0.6980781809449637,FALSE
52,1984,31.3,-0.6810311651333001,FALSE
52,1985,30.4,-0.6709197074743544,FALSE
52,1986,29.6,-0.6613000490520025,FALSE
52,1987,28.9,-0.6495186668199697,FALSE
52,1988,28.3,-0.6377487757668712,FALSE
52,1989,27.7,-0.626749470198333,FALSE
52,1990,27.2,-0.6181041264592207,FALSE
52,1991,26.7,-0.6032928558512063,FALSE
52,1992,26.2,-0.5803771269371963,FALSE
52,1993,25.9,-0.5671877671003125,FALSE
52,1994,25.6,-0.5584112521860842,FALSE
52,1995,25.3,-0.5426119870014752,FALSE
52,1996,25.2,-0.5317083337690557,FALSE
52,1997,25,-0.5171907962478786,FALSE
52,1998,24.9,-0.49889106379928894,FALSE
52,1999,24.8,-0.48127726759787554,FALSE
52,2000,24.7,-0.46022414104486903,FALSE
52,2001,24.7,-0.4310521022281661,FALSE
52,2002,24.5,-0.41522046633415294,FALSE
52,2003,24.3,-0.3915357196975694,FALSE
52,2004,23.9,-0.3741572094801929,FALSE
52,2005,23.5,-0.3585978336717085,FALSE
52,2006,23,-0.33242466040170354,FALSE
52,2007,22.4,-0.32634220361270444,FALSE
52,2008,21.7,-0.3184268748662511,FALSE
52,2009,21.2,-0.309122677760286,FALSE
52,2010,20.7,-0.2978123448379136,FALSE
52,2011,20.1,-0.3023897367556382,FALSE
52,2012,19.5,-0.29658796993495296,FALSE
52,2013,18.9,-0.29583724111295384,FALSE
52,2014,18.4,-0.2919743183600257,FALSE
52,2015,17.8,-0.2944013156547638,FALSE
52,2016,17.3,-0.2926741576750361,FALSE
52,2017,16.8,-0.2934086035187069,FALSE
52,2018,16.3,-0.29311205344437163,FALSE
52,2019,15.8,-0.2947920531787986,FALSE
52,2020,15.4,-0.293568167493441,FALSE
52,2021,14.8,-0.3007089552197114,FALSE
53,1966,51.5,-0.7595815406361982,FALSE
53,1967,49,-0.7766642234840544,FALSE
53,1968,46.8,-0.8053052721552824,FALSE
53,1969,44.8,-0.8194479141963901,FALSE
53,1970,42.8,-0.8283689518096532,FALSE
53,1971,40.9,-0.843318422589397,FALSE
53,1972,38.9,-0.8518679363303607,FALSE
53,1973,37,-0.8594651367842563,FALSE
53,1974,35.1,-0.875520392946109,FALSE
53,1975,33.2,-0.9127323715007639,FALSE
53,1976,31.4,-0.9175423156938566,FALSE
53,1977,29.7,-0.9278861592294123,FALSE
53,1978,28,-0.9309385929294036,FALSE
53,1979,26.4,-0.9340306517528476,FALSE
53,1980,24.9,-0.9371481938296006,FALSE
53,1981,23.5,-0.940361183859628,FALSE
53,1982,22.4,-0.936698757818261,FALSE
53,1983,21.4,-0.9332925030396826,FALSE
53,1984,20.6,-0.9168786755883261,FALSE
53,1985,19.9,-0.905570462485171,FALSE
53,1986,19.3,-0.8943541615836217,FALSE
53,1987,18.7,-0.8837156116000028,FALSE
53,1988,18.1,-0.8743554593223428,FALSE
53,1989,17.5,-0.8656463374409809,FALSE
53,1990,16.8,-0.8650333900925031,FALSE
53,1991,16.2,-0.8623957970092128,FALSE
53,1992,15.5,-0.847280019991668,FALSE
53,1993,14.9,-0.8448203529505972,FALSE
53,1994,14.4,-0.8438096476269406,FALSE
53,1995,14,-0.8258532357352512,FALSE
53,1996,13.7,-0.8319802274662697,FALSE
53,1997,13.5,-0.8221652754517447,FALSE
53,1998,13.4,-0.8097620558406677,FALSE
53,1999,13.4,-0.7965613689307681,FALSE
53,2000,13.6,-0.7753401434440493,FALSE
53,2001,13.7,-0.7521107217241976,FALSE
53,2002,14,-0.7310498496826268,FALSE
53,2003,14.2,-0.7056655822166722,FALSE
53,2004,14.3,-0.6828517556348669,FALSE
53,2005,14.4,-0.6613258849306756,FALSE
53,2006,14.4,-0.628085474259051,FALSE
53,2007,14.3,-0.6138307044983392,FALSE
53,2008,14.2,-0.5931855167051099,FALSE
53,2009,14.1,-0.5758494799181838,FALSE
53,2010,13.9,-0.5621869985456552,FALSE
53,2011,13.8,-0.5481698177732184,FALSE
53,2012,13.7,-0.534864101633301,FALSE
53,2013,13.6,-0.5197066143678553,FALSE
53,2014,13.5,-0.5044264169953004,FALSE
53,2015,13.3,-0.4940634977623061,FALSE
53,2016,13,-0.4878967431830623,FALSE
53,2017,12.7,-0.48449458083469243,FALSE
53,2018,12.4,-0.4790714817352581,FALSE
53,2019,12.1,-0.47562294335393984,FALSE
53,2020,11.7,-0.478795054694169,FALSE
53,2021,11.4,-0.4750109102571719,FALSE
70,1960,106.9,-0.03355382338387531,FALSE
70,1961,106.9,-0.038685433650480515,FALSE
70,1962,102.9,-0.06300111475214935,FALSE
70,1963,99.2,-0.08432305058323675,FALSE
70,1964,95.8,-0.10973790969747839,FALSE
70,1965,92.6,-0.13087253013597347,FALSE
70,1966,89.6,-0.14173237494842675,FALSE
70,1967,86.7,-0.15400437213341864,FALSE
70,1968,84,-0.1783091467135382,FALSE
70,1969,81.3,-0.1934513307280027,FALSE
70,1970,78.8,-0.19955480745864704,FALSE
70,1971,76.3,-0.2125094355914786,FALSE
70,1972,73.8,-0.2261192288763695,FALSE
70,1973,71.4,-0.2264420290292183,FALSE
70,1974,69,-0.24605461349699775,FALSE
70,1975,66.8,-0.28123138026065625,FALSE
70,1976,64.5,-0.2857172599704094,FALSE
70,1977,62.4,-0.29380516657357386,FALSE
70,1978,60.2,-0.2934595148377095,FALSE
70,1979,58.1,-0.2949468105326206,FALSE
70,1980,56,-0.2976863122628966,FALSE
70,1981,53.9,-0.3014572845186448,FALSE
70,1982,51.9,-0.3049452741131886,FALSE
70,1983,50,-0.31041013156663083,FALSE
70,1984,48.1,-0.310728531895502,FALSE
70,1985,46.2,-0.31782619041045873,FALSE
70,1986,44.4,-0.3264261786182195,FALSE
70,1987,42.7,-0.3326639768234543,FALSE
70,1988,41,-0.3431502580066271,FALSE
70,1989,39.4,-0.35272071071411937,FALSE
70,1990,37.8,-0.36642622314068307,FALSE
70,1991,36.3,-0.36639873822102914,FALSE
70,1992,34.8,-0.3658570446691163,FALSE
70,1993,33.4,-0.3778928222023911,FALSE
70,1994,32,-0.3953264547913093,FALSE
70,1995,30.7,-0.40725776194285657,FALSE
70,1996,29.5,-0.41943275612574965,FALSE
70,1997,28.2,-0.43232833246941155,FALSE
70,1998,27,-0.4421233174265154,FALSE
70,1999,25.9,-0.4508551174692632,FALSE
70,2000,24.8,-0.4573852581403719,FALSE
70,2001,23.8,-0.45732053473238676,FALSE
70,2002,22.8,-0.4663547474477154,FALSE
70,2003,21.9,-0.46618043950408894,FALSE
70,2004,21,-0.4674086869644173,FALSE
70,2005,20.2,-0.46837833577660865,FALSE
70,2006,19.5,-0.45275173580876354,FALSE
70,2007,18.8,-0.4541148706729865,FALSE
70,2008,18.2,-0.4466475743910519,FALSE
70,2009,17.6,-0.4443644366009102,FALSE
70,2010,17,-0.44166325935536127,FALSE
70,2011,16.4,-0.4467367684643759,FALSE
70,2012,15.9,-0.4444834999546173,FALSE
70,2013,15.4,-0.4436755064699642,FALSE
70,2014,14.9,-0.4437258173852219,FALSE
70,2015,14.4,-0.4452571865804625,FALSE
70,2016,13.9,-0.4470362020302196,FALSE
70,2017,13.5,-0.44720951209010984,FALSE
